race_year,rain,qualification_position,driver,constructor,circuit,type_circuit,race_month,race_day,age_at_gp_in_days,days_since_first_race,circuit_nationality,driver_nationality,constructor_nationality,driver_home,constructor_home,dnf
1987,0,25,moreno,ags,adelaide,Street circuit,11,15,10504,1961,AUS,BRA,FRA,0,0,0
1987,0,24,danner,zakspeed,adelaide,Street circuit,11,15,10817,791,AUS,DEU,DEU,0,0,0
1987,0,10,cesaris,brabham,adelaide,Street circuit,11,15,10395,2604,AUS,ITA,GBR,0,0,1
1987,0,7,patrese,williams,adelaide,Street circuit,11,15,12265,3829,AUS,ITA,GBR,0,0,1
1987,0,4,senna,team_lotus,adelaide,Street circuit,11,15,10100,1330,AUS,BRA,GBR,0,0,1
1987,0,3,piquet,williams,adelaide,Street circuit,11,15,12873,3395,AUS,BRA,GBR,0,0,1
1987,0,23,capelli,march,adelaide,Street circuit,11,15,8941,770,AUS,ITA,GBR,0,0,1
1987,0,2,prost,mclaren,adelaide,Street circuit,11,15,11952,2863,AUS,FRA,GBR,0,0,1
1987,0,11,cheever,arrows,adelaide,Street circuit,11,15,10901,3591,AUS,USA,GBR,0,0,1
1987,0,8,johansson,mclaren,adelaide,Street circuit,11,15,11390,2863,AUS,SWE,GBR,0,0,1
1987,0,9,fabi,benetton,adelaide,Street circuit,11,15,11939,2122,AUS,ITA,ITA,0,0,1
1987,0,26,campos,minardi,adelaide,Street circuit,11,15,10012,217,AUS,ESP,ITA,0,0,1
1987,0,17,alliot,larrousse,adelaide,Street circuit,11,15,12164,1330,AUS,FRA,FRA,0,0,1
1987,0,20,arnoux,ligier,adelaide,Street circuit,11,15,14378,3543,AUS,FRA,FRA,0,0,1
1987,0,15,modena,brabham,adelaide,Street circuit,11,15,8953,0,AUS,ITA,GBR,0,0,1
1987,0,22,ghinzani,ligier,adelaide,Street circuit,11,15,13087,2373,AUS,ITA,FRA,0,0,1
1987,0,14,satoru_nakajima,team_lotus,adelaide,Street circuit,11,15,12683,217,AUS,JPN,GBR,0,0,1
1987,0,12,warwick,arrows,adelaide,Street circuit,11,15,12133,2387,AUS,GBR,GBR,0,0,1
1987,0,16,brundle,zakspeed,adelaide,Street circuit,11,15,10394,1330,AUS,GBR,DEU,0,0,1
1987,0,18,streiff,tyrrell,adelaide,Street circuit,11,15,11830,1120,AUS,FRA,GBR,0,0,1
1987,0,13,nannini,minardi,adelaide,Street circuit,11,15,10358,602,AUS,ITA,ITA,0,0,1
1987,0,27,caffi,osella,adelaide,Street circuit,11,15,8642,434,AUS,ITA,ITA,0,0,1
1986,0,2,piquet,williams,jacarepagua,Race circuit,3,23,12271,2793,BRA,BRA,GBR,1,0,0
1986,0,1,senna,team_lotus,jacarepagua,Race circuit,3,23,9498,728,BRA,BRA,GBR,1,0,0
1986,0,5,laffite,ligier,jacarepagua,Race circuit,3,23,15463,4249,BRA,FRA,FRA,0,0,0
1986,0,4,arnoux,ligier,jacarepagua,Race circuit,3,23,13776,2941,BRA,FRA,FRA,0,0,0
1986,0,17,brundle,tyrrell,jacarepagua,Race circuit,3,23,9792,728,BRA,GBR,GBR,0,0,0
1986,0,16,berger,benetton,jacarepagua,Race circuit,3,23,9705,581,BRA,AUT,ITA,0,0,0
1986,0,18,streiff,tyrrell,jacarepagua,Race circuit,3,23,11228,518,BRA,FRA,GBR,0,0,0
1986,0,14,angelis,brabham,jacarepagua,Race circuit,3,23,10224,2618,BRA,ITA,GBR,0,0,0
1986,0,11,dumfries,team_lotus,jacarepagua,Race circuit,3,23,10193,0,BRA,GBR,GBR,0,0,0
1986,0,12,fabi,benetton,jacarepagua,Race circuit,3,23,11337,1520,BRA,ITA,ITA,0,0,0
1986,0,15,boutsen,arrows,jacarepagua,Race circuit,3,23,10480,1036,BRA,BEL,GBR,0,0,1
1986,0,6,alboreto,ferrari,jacarepagua,Race circuit,3,23,10682,1785,BRA,ITA,ITA,0,0,1
1986,0,9,prost,mclaren,jacarepagua,Race circuit,3,23,11350,2261,BRA,FRA,GBR,0,0,1
1986,0,24,danner,osella,jacarepagua,Race circuit,3,23,10215,189,BRA,DEU,ITA,0,0,1
1986,0,8,johansson,ferrari,jacarepagua,Race circuit,3,23,10788,2261,BRA,SWE,ITA,0,0,1
1986,0,13,tambay,lola,jacarepagua,Race circuit,3,23,13420,3185,BRA,FRA,GBR,0,0,1
1986,0,10,patrese,brabham,jacarepagua,Race circuit,3,23,11663,3227,BRA,ITA,GBR,0,0,1
1986,0,21,palmer,zakspeed,jacarepagua,Race circuit,3,23,10728,910,BRA,GBR,DEU,0,0,1
1986,0,20,surer,arrows,jacarepagua,Race circuit,3,23,12605,2387,BRA,CHE,GBR,0,0,1
1986,0,25,nannini,minardi,jacarepagua,Race circuit,3,23,9756,0,BRA,ITA,ITA,0,0,1
1986,0,22,cesaris,minardi,jacarepagua,Race circuit,3,23,9793,2002,BRA,ITA,ITA,0,0,1
1986,0,23,ghinzani,osella,jacarepagua,Race circuit,3,23,12485,1771,BRA,ITA,ITA,0,0,1
1986,0,7,keke_rosberg,mclaren,jacarepagua,Race circuit,3,23,13621,2941,BRA,FIN,GBR,0,0,1
1986,0,19,jones,lola,jacarepagua,Race circuit,3,23,14386,3983,BRA,AUS,GBR,0,0,1
1986,0,3,mansell,williams,jacarepagua,Race circuit,3,23,11915,2044,BRA,GBR,GBR,0,0,1
1986,0,1,senna,team_lotus,jerez,Race circuit,4,13,9519,749,ESP,BRA,GBR,0,0,0
1986,0,3,mansell,williams,jerez,Race circuit,4,13,11936,2065,ESP,GBR,GBR,0,0,0
1986,0,4,prost,mclaren,jerez,Race circuit,4,13,11371,2282,ESP,FRA,GBR,0,0,0
1986,0,5,keke_rosberg,mclaren,jerez,Race circuit,4,13,13642,2962,ESP,FIN,GBR,0,0,0
1986,0,9,fabi,benetton,jerez,Race circuit,4,13,11358,1541,ESP,ITA,ITA,0,0,0
1986,0,7,berger,benetton,jerez,Race circuit,4,13,9726,602,ESP,AUT,ITA,0,0,0
1986,0,19,boutsen,arrows,jerez,Race circuit,4,13,10501,1057,ESP,BEL,GBR,0,0,0
1986,0,18,tambay,lola,jerez,Race circuit,4,13,13441,3206,ESP,FRA,GBR,0,0,0
1986,0,10,dumfries,team_lotus,jerez,Race circuit,4,13,10214,21,ESP,GBR,GBR,0,0,1
1986,0,12,brundle,tyrrell,jerez,Race circuit,4,13,9813,749,ESP,GBR,GBR,0,0,1
1986,0,8,laffite,ligier,jerez,Race circuit,4,13,15484,4270,ESP,FRA,FRA,0,0,1
1986,0,22,surer,arrows,jerez,Race circuit,4,13,12626,2408,ESP,CHE,GBR,0,0,1
1986,0,2,piquet,williams,jerez,Race circuit,4,13,12292,2814,ESP,BRA,GBR,0,0,1
1986,0,15,angelis,brabham,jerez,Race circuit,4,13,10245,2639,ESP,ITA,GBR,0,0,1
1986,0,6,arnoux,ligier,jerez,Race circuit,4,13,13797,2962,ESP,FRA,FRA,0,0,1
1986,0,13,alboreto,ferrari,jerez,Race circuit,4,13,10703,1806,ESP,ITA,ITA,0,0,1
1986,0,20,streiff,tyrrell,jerez,Race circuit,4,13,11249,539,ESP,FRA,GBR,0,0,1
1986,0,23,danner,osella,jerez,Race circuit,4,13,10236,210,ESP,DEU,ITA,0,0,1
1986,0,11,johansson,ferrari,jerez,Race circuit,4,13,10809,2282,ESP,SWE,ITA,0,0,1
1986,0,21,ghinzani,osella,jerez,Race circuit,4,13,12506,1792,ESP,ITA,ITA,0,0,1
1986,0,14,patrese,brabham,jerez,Race circuit,4,13,11684,3248,ESP,ITA,GBR,0,0,1
1986,0,24,cesaris,minardi,jerez,Race circuit,4,13,9814,2023,ESP,ITA,ITA,0,0,1
1986,0,16,palmer,zakspeed,jerez,Race circuit,4,13,10749,931,ESP,GBR,DEU,0,0,1
1986,0,17,jones,lola,jerez,Race circuit,4,13,14407,4004,ESP,AUS,GBR,0,0,1
1986,0,25,nannini,minardi,jerez,Race circuit,4,13,9777,21,ESP,ITA,ITA,0,0,1
1986,0,4,prost,mclaren,imola,Race circuit,4,27,11385,2296,ITA,FRA,GBR,0,0,0
1986,0,2,piquet,williams,imola,Race circuit,4,27,12306,2828,ITA,BRA,GBR,0,0,0
1986,0,9,berger,benetton,imola,Race circuit,4,27,9740,616,ITA,AUT,ITA,0,1,0
1986,0,7,johansson,ferrari,imola,Race circuit,4,27,10823,2296,ITA,SWE,ITA,0,1,0
1986,0,6,keke_rosberg,mclaren,imola,Race circuit,4,27,13656,2976,ITA,FIN,GBR,0,0,1
1986,0,16,patrese,brabham,imola,Race circuit,4,27,11698,3262,ITA,ITA,GBR,1,0,1
1986,0,12,boutsen,arrows,imola,Race circuit,4,27,10515,1071,ITA,BEL,GBR,0,0,0
1986,0,13,brundle,tyrrell,imola,Race circuit,4,27,9827,763,ITA,GBR,GBR,0,0,0
1986,0,15,surer,arrows,imola,Race circuit,4,27,12640,2422,ITA,CHE,GBR,0,0,0
1986,0,5,alboreto,ferrari,imola,Race circuit,4,27,10717,1820,ITA,ITA,ITA,1,1,1
1986,0,26,ghinzani,osella,imola,Race circuit,4,27,12520,1806,ITA,ITA,ITA,1,1,1
1986,0,8,arnoux,ligier,imola,Race circuit,4,27,13811,2976,ITA,FRA,FRA,0,0,1
1986,0,22,streiff,tyrrell,imola,Race circuit,4,27,11263,553,ITA,FRA,GBR,0,0,1
1986,0,10,fabi,benetton,imola,Race circuit,4,27,11372,1555,ITA,ITA,ITA,1,1,1
1986,0,20,palmer,zakspeed,imola,Race circuit,4,27,10763,945,ITA,GBR,DEU,0,0,1
1986,0,25,danner,osella,imola,Race circuit,4,27,10250,224,ITA,DEU,ITA,0,1,1
1986,0,21,jones,lola,imola,Race circuit,4,27,14421,4018,ITA,AUS,GBR,0,0,1
1986,0,23,cesaris,minardi,imola,Race circuit,4,27,9828,2037,ITA,ITA,ITA,1,1,1
1986,0,19,angelis,brabham,imola,Race circuit,4,27,10259,2653,ITA,ITA,GBR,1,0,1
1986,0,14,laffite,ligier,imola,Race circuit,4,27,15498,4284,ITA,FRA,FRA,0,0,1
1986,0,1,senna,team_lotus,imola,Race circuit,4,27,9533,763,ITA,BRA,GBR,0,0,1
1986,0,3,mansell,williams,imola,Race circuit,4,27,11950,2079,ITA,GBR,GBR,0,0,1
1986,0,17,dumfries,team_lotus,imola,Race circuit,4,27,10228,35,ITA,GBR,GBR,0,0,1
1986,0,24,rothengatter,zakspeed,imola,Race circuit,4,27,11524,679,ITA,NLD,DEU,0,0,1
1986,0,11,tambay,lola,imola,Race circuit,4,27,13455,3220,ITA,FRA,GBR,0,0,1
1986,0,18,nannini,minardi,imola,Race circuit,4,27,9791,35,ITA,ITA,ITA,1,1,1
1986,0,1,prost,mclaren,monaco,Street circuit,5,11,11399,2310,MCO,FRA,GBR,0,0,0
1986,0,9,keke_rosberg,mclaren,monaco,Street circuit,5,11,13670,2990,MCO,FIN,GBR,0,0,0
1986,0,3,senna,team_lotus,monaco,Street circuit,5,11,9547,777,MCO,BRA,GBR,0,0,0
1986,0,2,mansell,williams,monaco,Street circuit,5,11,11964,2093,MCO,GBR,GBR,0,0,0
1986,0,12,arnoux,ligier,monaco,Street circuit,5,11,13825,2990,MCO,FRA,FRA,0,0,0
1986,0,7,laffite,ligier,monaco,Street circuit,5,11,15512,4298,MCO,FRA,FRA,0,0,0
1986,0,11,piquet,williams,monaco,Street circuit,5,11,12320,2842,MCO,BRA,GBR,0,0,0
1986,0,14,boutsen,arrows,monaco,Street circuit,5,11,10529,1085,MCO,BEL,GBR,0,0,0
1986,0,17,surer,arrows,monaco,Street circuit,5,11,12654,2436,MCO,CHE,GBR,0,0,0
1986,0,15,johansson,ferrari,monaco,Street circuit,5,11,10837,2310,MCO,SWE,ITA,0,0,0
1986,0,13,streiff,tyrrell,monaco,Street circuit,5,11,11277,567,MCO,FRA,GBR,0,0,0
1986,0,19,palmer,zakspeed,monaco,Street circuit,5,11,10777,959,MCO,GBR,DEU,0,0,0
1986,0,10,brundle,tyrrell,monaco,Street circuit,5,11,9841,777,MCO,GBR,GBR,0,0,1
1986,0,8,tambay,lola,monaco,Street circuit,5,11,13469,3234,MCO,FRA,GBR,0,0,1
1986,0,5,berger,benetton,monaco,Street circuit,5,11,9754,630,MCO,AUT,ITA,0,0,1
1986,0,6,patrese,brabham,monaco,Street circuit,5,11,11712,3276,MCO,ITA,GBR,0,0,1
1986,0,4,alboreto,ferrari,monaco,Street circuit,5,11,10731,1834,MCO,ITA,ITA,0,0,1
1986,0,20,angelis,brabham,monaco,Street circuit,5,11,10273,2667,MCO,ITA,GBR,0,0,1
1986,0,16,fabi,benetton,monaco,Street circuit,5,11,11386,1569,MCO,ITA,ITA,0,0,1
1986,0,18,jones,lola,monaco,Street circuit,5,11,14435,4032,MCO,AUS,GBR,0,0,1
1986,0,0,ghinzani,osella,monaco,Street circuit,5,11,12534,1820,MCO,ITA,ITA,0,0,1
1986,0,0,dumfries,team_lotus,monaco,Street circuit,5,11,10242,49,MCO,GBR,GBR,0,0,1
1986,0,0,rothengatter,zakspeed,monaco,Street circuit,5,11,11538,693,MCO,NLD,DEU,0,0,1
1986,0,0,danner,osella,monaco,Street circuit,5,11,10264,238,MCO,DEU,ITA,0,0,1
1986,0,0,cesaris,minardi,monaco,Street circuit,5,11,9842,2051,MCO,ITA,ITA,0,0,1
1986,0,5,mansell,williams,spa,Race circuit,5,25,11978,2107,BEL,GBR,GBR,0,0,0
1986,0,4,senna,team_lotus,spa,Race circuit,5,25,9561,791,BEL,BRA,GBR,0,0,0
1986,0,11,johansson,ferrari,spa,Race circuit,5,25,10851,2324,BEL,SWE,ITA,0,0,0
1986,0,9,alboreto,ferrari,spa,Race circuit,5,25,10745,1848,BEL,ITA,ITA,0,0,0
1986,0,17,laffite,ligier,spa,Race circuit,5,25,15526,4312,BEL,FRA,FRA,0,0,0
1986,0,3,prost,mclaren,spa,Race circuit,5,25,11413,2324,BEL,FRA,GBR,0,0,0
1986,0,6,fabi,benetton,spa,Race circuit,5,25,11400,1583,BEL,ITA,ITA,0,0,0
1986,0,15,patrese,brabham,spa,Race circuit,5,25,11726,3290,BEL,ITA,GBR,0,0,0
1986,0,21,surer,arrows,spa,Race circuit,5,25,12668,2450,BEL,CHE,GBR,0,0,0
1986,0,2,berger,benetton,spa,Race circuit,5,25,9768,644,BEL,AUT,ITA,0,0,0
1986,0,16,jones,lola,spa,Race circuit,5,25,14449,4046,BEL,AUS,GBR,0,0,1
1986,0,18,streiff,tyrrell,spa,Race circuit,5,25,11291,581,BEL,FRA,GBR,0,0,0
1986,0,20,palmer,zakspeed,spa,Race circuit,5,25,10791,973,BEL,GBR,DEU,0,0,0
1986,0,19,cesaris,minardi,spa,Race circuit,5,25,9856,2065,BEL,ITA,ITA,0,0,1
1986,0,23,rothengatter,zakspeed,spa,Race circuit,5,25,11552,707,BEL,NLD,DEU,0,0,1
1986,0,12,brundle,tyrrell,spa,Race circuit,5,25,9855,791,BEL,GBR,GBR,0,0,1
1986,0,22,nannini,minardi,spa,Race circuit,5,25,9819,63,BEL,ITA,ITA,0,0,1
1986,0,7,arnoux,ligier,spa,Race circuit,5,25,13839,3004,BEL,FRA,FRA,0,0,1
1986,0,1,piquet,williams,spa,Race circuit,5,25,12334,2856,BEL,BRA,GBR,0,0,1
1986,0,14,boutsen,arrows,spa,Race circuit,5,25,10543,1099,BEL,BEL,GBR,1,0,1
1986,0,13,dumfries,team_lotus,spa,Race circuit,5,25,10256,63,BEL,GBR,GBR,0,0,1
1986,0,8,keke_rosberg,mclaren,spa,Race circuit,5,25,13684,3004,BEL,FIN,GBR,0,0,1
1986,0,24,ghinzani,osella,spa,Race circuit,5,25,12548,1834,BEL,ITA,ITA,0,0,1
1986,0,25,danner,osella,spa,Race circuit,5,25,10278,252,BEL,DEU,ITA,0,0,1
1986,0,10,tambay,lola,spa,Race circuit,5,25,13483,3248,BEL,FRA,GBR,0,0,1
1986,0,1,mansell,williams,villeneuve,Street circuit,6,15,11999,2128,CAN,GBR,GBR,0,0,0
1986,0,4,prost,mclaren,villeneuve,Street circuit,6,15,11434,2345,CAN,FRA,GBR,0,0,0
1986,0,3,piquet,williams,villeneuve,Street circuit,6,15,12355,2877,CAN,BRA,GBR,0,0,0
1986,0,6,keke_rosberg,mclaren,villeneuve,Street circuit,6,15,13705,3025,CAN,FIN,GBR,0,0,0
1986,0,2,senna,team_lotus,villeneuve,Street circuit,6,15,9582,812,CAN,BRA,GBR,0,0,0
1986,0,5,arnoux,ligier,villeneuve,Street circuit,6,15,13860,3025,CAN,FRA,FRA,0,0,0
1986,0,8,laffite,ligier,villeneuve,Street circuit,6,15,15547,4333,CAN,FRA,FRA,0,0,0
1986,0,11,alboreto,ferrari,villeneuve,Street circuit,6,15,10766,1869,CAN,ITA,ITA,0,0,0
1986,0,19,brundle,tyrrell,villeneuve,Street circuit,6,15,9876,812,CAN,GBR,GBR,0,0,0
1986,0,13,jones,lola,villeneuve,Street circuit,6,15,14470,4067,CAN,AUS,GBR,0,0,0
1986,0,17,streiff,tyrrell,villeneuve,Street circuit,6,15,11312,602,CAN,FRA,GBR,0,0,0
1986,0,24,rothengatter,zakspeed,villeneuve,Street circuit,6,15,11573,728,CAN,NLD,DEU,0,0,0
1986,0,9,patrese,brabham,villeneuve,Street circuit,6,15,11747,3311,CAN,ITA,GBR,0,0,1
1986,0,23,ghinzani,osella,villeneuve,Street circuit,6,15,12569,1855,CAN,ITA,ITA,0,0,1
1986,0,21,cesaris,minardi,villeneuve,Street circuit,6,15,9877,2086,CAN,ITA,ITA,0,0,1
1986,0,12,boutsen,arrows,villeneuve,Street circuit,6,15,10564,1120,CAN,BEL,GBR,0,0,1
1986,0,7,berger,benetton,villeneuve,Street circuit,6,15,9789,665,CAN,AUT,ITA,0,0,1
1986,0,18,johansson,ferrari,villeneuve,Street circuit,6,15,10872,2345,CAN,SWE,ITA,0,0,1
1986,0,16,dumfries,team_lotus,villeneuve,Street circuit,6,15,10277,84,CAN,GBR,GBR,0,0,1
1986,0,22,palmer,zakspeed,villeneuve,Street circuit,6,15,10812,994,CAN,GBR,DEU,0,0,1
1986,0,10,warwick,brabham,villeneuve,Street circuit,6,15,11615,1869,CAN,GBR,GBR,0,0,1
1986,0,20,nannini,minardi,villeneuve,Street circuit,6,15,9840,84,CAN,ITA,ITA,0,0,1
1986,0,15,fabi,benetton,villeneuve,Street circuit,6,15,11421,1604,CAN,ITA,ITA,0,0,1
1986,0,25,danner,osella,villeneuve,Street circuit,6,15,10299,273,CAN,DEU,ITA,0,0,1
1986,0,14,tambay,lola,villeneuve,Street circuit,6,15,13504,3269,CAN,FRA,GBR,0,0,1
1986,0,1,senna,team_lotus,detroit,Street circuit,6,22,9589,819,USA,BRA,GBR,0,0,0
1986,0,6,laffite,ligier,detroit,Street circuit,6,22,15554,4340,USA,FRA,FRA,0,0,0
1986,0,7,prost,mclaren,detroit,Street circuit,6,22,11441,2352,USA,FRA,GBR,0,0,0
1986,0,11,alboreto,ferrari,detroit,Street circuit,6,22,10773,1876,USA,ITA,ITA,0,0,0
1986,0,2,mansell,williams,detroit,Street circuit,6,22,12006,2135,USA,GBR,GBR,0,0,0
1986,0,8,patrese,brabham,detroit,Street circuit,6,22,11754,3318,USA,ITA,GBR,0,0,0
1986,0,14,dumfries,team_lotus,detroit,Street circuit,6,22,10284,91,USA,GBR,GBR,0,0,0
1986,0,20,palmer,zakspeed,detroit,Street circuit,6,22,10819,1001,USA,GBR,DEU,0,0,0
1986,0,18,streiff,tyrrell,detroit,Street circuit,6,22,11319,609,USA,FRA,GBR,0,0,0
1986,0,15,warwick,brabham,detroit,Street circuit,6,22,11622,1876,USA,GBR,GBR,0,0,0
1986,0,19,danner,arrows,detroit,Street circuit,6,22,10306,280,USA,DEU,GBR,0,0,1
1986,0,4,arnoux,ligier,detroit,Street circuit,6,22,13867,3032,USA,FRA,FRA,0,0,1
1986,0,13,boutsen,arrows,detroit,Street circuit,6,22,10571,1127,USA,BEL,GBR,0,0,1
1986,0,23,cesaris,minardi,detroit,Street circuit,6,22,9884,2093,USA,ITA,ITA,0,0,1
1986,0,3,piquet,williams,detroit,Street circuit,6,22,12362,2884,USA,BRA,GBR,0,0,1
1986,0,5,johansson,ferrari,detroit,Street circuit,6,22,10879,2352,USA,SWE,ITA,0,0,1
1986,0,17,fabi,benetton,detroit,Street circuit,6,22,11428,1611,USA,ITA,ITA,0,0,1
1986,0,10,cheever,lola,detroit,Street circuit,6,22,10390,3080,USA,USA,GBR,1,0,1
1986,0,21,jones,lola,detroit,Street circuit,6,22,14477,4074,USA,AUS,GBR,0,0,1
1986,0,25,berg,osella,detroit,Street circuit,6,22,9091,0,USA,CAN,ITA,0,0,1
1986,0,16,brundle,tyrrell,detroit,Street circuit,6,22,9883,819,USA,GBR,GBR,0,0,1
1986,0,22,ghinzani,osella,detroit,Street circuit,6,22,12576,1862,USA,ITA,ITA,0,0,1
1986,0,9,keke_rosberg,mclaren,detroit,Street circuit,6,22,13712,3032,USA,FIN,GBR,0,0,1
1986,0,12,berger,benetton,detroit,Street circuit,6,22,9796,672,USA,AUT,ITA,0,0,1
1986,0,24,nannini,minardi,detroit,Street circuit,6,22,9847,91,USA,ITA,ITA,0,0,1
1986,0,26,rothengatter,zakspeed,detroit,Street circuit,6,22,11580,735,USA,NLD,DEU,0,0,1
1986,0,2,mansell,williams,ricard,Race circuit,7,6,12020,2149,FRA,GBR,GBR,0,0,0
1986,0,5,prost,mclaren,ricard,Race circuit,7,6,11455,2366,FRA,FRA,GBR,1,0,0
1986,0,3,piquet,williams,ricard,Race circuit,7,6,12376,2898,FRA,BRA,GBR,0,0,0
1986,0,7,keke_rosberg,mclaren,ricard,Race circuit,7,6,13726,3046,FRA,FIN,GBR,0,0,0
1986,0,4,arnoux,ligier,ricard,Race circuit,7,6,13881,3046,FRA,FRA,FRA,1,1,0
1986,0,11,laffite,ligier,ricard,Race circuit,7,6,15568,4354,FRA,FRA,FRA,1,1,0
1986,0,16,patrese,brabham,ricard,Race circuit,7,6,11768,3332,FRA,ITA,GBR,0,0,0
1986,0,9,alboreto,ferrari,ricard,Race circuit,7,6,10787,1890,FRA,ITA,ITA,0,0,0
1986,0,14,warwick,brabham,ricard,Race circuit,7,6,11636,1890,FRA,GBR,GBR,0,0,0
1986,0,15,brundle,tyrrell,ricard,Race circuit,7,6,9897,833,FRA,GBR,GBR,0,0,0
1986,0,18,danner,arrows,ricard,Race circuit,7,6,10320,294,FRA,DEU,GBR,0,0,0
1986,0,21,boutsen,arrows,ricard,Race circuit,7,6,10585,1141,FRA,BEL,GBR,0,0,1
1986,0,13,tambay,lola,ricard,Race circuit,7,6,13525,3290,FRA,FRA,GBR,1,0,1
1986,0,12,dumfries,team_lotus,ricard,Race circuit,7,6,10298,105,FRA,GBR,GBR,0,0,1
1986,0,22,palmer,zakspeed,ricard,Race circuit,7,6,10833,1015,FRA,GBR,DEU,0,0,1
1986,0,17,streiff,tyrrell,ricard,Race circuit,7,6,11333,623,FRA,FRA,GBR,1,0,1
1986,0,24,rothengatter,zakspeed,ricard,Race circuit,7,6,11594,749,FRA,NLD,DEU,0,0,1
1986,0,26,berg,osella,ricard,Race circuit,7,6,9105,14,FRA,CAN,ITA,0,0,1
1986,0,8,berger,benetton,ricard,Race circuit,7,6,9810,686,FRA,AUT,ITA,0,0,1
1986,0,6,fabi,benetton,ricard,Race circuit,7,6,11442,1625,FRA,ITA,ITA,0,0,1
1986,0,10,johansson,ferrari,ricard,Race circuit,7,6,10893,2366,FRA,SWE,ITA,0,0,1
1986,0,1,senna,team_lotus,ricard,Race circuit,7,6,9603,833,FRA,BRA,GBR,0,0,1
1986,0,25,ghinzani,osella,ricard,Race circuit,7,6,12590,1876,FRA,ITA,ITA,0,0,1
1986,0,19,nannini,minardi,ricard,Race circuit,7,6,9861,105,FRA,ITA,ITA,0,0,1
1986,0,23,cesaris,minardi,ricard,Race circuit,7,6,9898,2107,FRA,ITA,ITA,0,0,1
1986,0,20,jones,lola,ricard,Race circuit,7,6,14491,4088,FRA,AUS,GBR,0,0,1
1986,0,2,mansell,williams,brands_hatch,Race circuit,7,13,12027,2156,GBR,GBR,GBR,1,1,0
1986,0,1,piquet,williams,brands_hatch,Race circuit,7,13,12383,2905,GBR,BRA,GBR,0,1,0
1986,0,6,prost,mclaren,brands_hatch,Race circuit,7,13,11462,2373,GBR,FRA,GBR,0,1,0
1986,0,8,arnoux,ligier,brands_hatch,Race circuit,7,13,13888,3053,GBR,FRA,FRA,0,0,0
1986,0,11,brundle,tyrrell,brands_hatch,Race circuit,7,13,9904,840,GBR,GBR,GBR,1,1,0
1986,0,16,streiff,tyrrell,brands_hatch,Race circuit,7,13,11340,630,GBR,FRA,GBR,0,1,0
1986,0,10,dumfries,team_lotus,brands_hatch,Race circuit,7,13,10305,112,GBR,GBR,GBR,1,1,0
1986,0,9,warwick,brabham,brands_hatch,Race circuit,7,13,11643,1897,GBR,GBR,GBR,1,1,0
1986,0,22,palmer,zakspeed,brands_hatch,Race circuit,7,13,10840,1022,GBR,GBR,DEU,1,0,0
1986,0,13,boutsen,arrows,brands_hatch,Race circuit,7,13,10592,1148,GBR,BEL,GBR,0,1,1
1986,0,17,tambay,lola,brands_hatch,Race circuit,7,13,13532,3297,GBR,FRA,GBR,0,1,1
1986,0,12,alboreto,ferrari,brands_hatch,Race circuit,7,13,10794,1897,GBR,ITA,ITA,0,0,1
1986,0,20,nannini,minardi,brands_hatch,Race circuit,7,13,9868,112,GBR,ITA,ITA,0,0,1
1986,0,7,fabi,benetton,brands_hatch,Race circuit,7,13,11449,1632,GBR,ITA,ITA,0,0,1
1986,0,15,patrese,brabham,brands_hatch,Race circuit,7,13,11775,3339,GBR,ITA,GBR,0,1,1
1986,0,3,senna,team_lotus,brands_hatch,Race circuit,7,13,9610,840,GBR,BRA,GBR,0,1,1
1986,0,25,rothengatter,zakspeed,brands_hatch,Race circuit,7,13,11601,756,GBR,NLD,DEU,0,0,1
1986,0,21,cesaris,minardi,brands_hatch,Race circuit,7,13,9905,2114,GBR,ITA,ITA,0,0,1
1986,0,4,berger,benetton,brands_hatch,Race circuit,7,13,9817,693,GBR,AUT,ITA,0,0,1
1986,0,14,jones,lola,brands_hatch,Race circuit,7,13,14498,4095,GBR,AUS,GBR,0,1,1
1986,0,18,johansson,ferrari,brands_hatch,Race circuit,7,13,10900,2373,GBR,SWE,ITA,0,0,1
1986,0,5,keke_rosberg,mclaren,brands_hatch,Race circuit,7,13,13733,3053,GBR,FIN,GBR,0,1,1
1986,0,19,laffite,ligier,brands_hatch,Race circuit,7,13,15575,4361,GBR,FRA,FRA,0,0,1
1986,0,23,danner,arrows,brands_hatch,Race circuit,7,13,10327,301,GBR,DEU,GBR,0,1,1
1986,0,24,ghinzani,osella,brands_hatch,Race circuit,7,13,12597,1883,GBR,ITA,ITA,0,0,1
1986,0,26,berg,osella,brands_hatch,Race circuit,7,13,9112,21,GBR,CAN,ITA,0,0,1
1986,0,5,piquet,williams,hockenheimring,Race circuit,7,27,12397,2919,DEU,BRA,GBR,0,0,0
1986,0,3,senna,team_lotus,hockenheimring,Race circuit,7,27,9624,854,DEU,BRA,GBR,0,0,0
1986,0,6,mansell,williams,hockenheimring,Race circuit,7,27,12041,2170,DEU,GBR,GBR,0,0,0
1986,0,8,arnoux,ligier,hockenheimring,Race circuit,7,27,13902,3067,DEU,FRA,FRA,0,0,0
1986,0,1,keke_rosberg,mclaren,hockenheimring,Race circuit,7,27,13747,3067,DEU,FIN,GBR,0,0,1
1986,0,2,prost,mclaren,hockenheimring,Race circuit,7,27,11476,2387,DEU,FRA,GBR,0,0,1
