race_year,rain,driverId,qualification_position,constructor,circuit,type_circuit,driver,race_month,race_day,age_at_gp_in_days,days_since_first_race,circuit_nationality,driver_nationality,constructor_nationality,driver_home,constructor_home,laps,deviation_from_median
2015,0,13,15,Williams,Sochi Autodrom,Race circuit,massa,10,11,12587,4970,RUS,BRA,GBR,0,0,53,-33527.0
2015,0,18,13,McLaren,Sochi Autodrom,Race circuit,button,10,11,13049,5691,RUS,GBR,GBR,0,0,53,7109.0
2015,0,20,4,Ferrari,Sochi Autodrom,Race circuit,vettel,10,11,10327,3038,RUS,DEU,ITA,0,0,53,-66405.0
2015,0,4,19,McLaren,Sochi Autodrom,Race circuit,alonso,10,11,12492,5334,RUS,ESP,GBR,0,0,53,18852.0
2015,0,8,5,Ferrari,Sochi Autodrom,Race circuit,raikkonen,10,11,13143,5334,RUS,FIN,ITA,0,0,53,0.0
2015,0,813,14,Lotus F1,Sochi Autodrom,Race circuit,maldonado,10,11,11173,1659,RUS,VEN,GBR,0,0,53,-11270.0
2015,0,815,7,Force India,Sochi Autodrom,Race circuit,perez,10,11,9389,1659,RUS,MEX,IND,0,0,53,-43440.0
2015,0,826,11,Red Bull,Sochi Autodrom,Race circuit,kvyat,10,11,7838,574,RUS,RUS,AUT,1,0,53,-24792.0
2015,0,830,9,Toro Rosso,Sochi Autodrom,Race circuit,max_verstappen,10,11,6585,210,RUS,NLD,ITA,0,0,53,16066.0
2015,0,831,12,Sauber,Sochi Autodrom,Race circuit,nasr,10,11,8451,210,RUS,BRA,CHE,0,0,53,-15850.0
2015,0,1,2,Mercedes,Circuit of the Americas,Race circuit,hamilton,10,25,11248,3143,USA,GBR,DEU,0,0,56,-46814.0
2015,0,18,11,McLaren,Circuit of the Americas,Race circuit,button,10,25,13063,5705,USA,GBR,GBR,0,0,56,-18756.0
2015,0,20,13,Ferrari,Circuit of the Americas,Race circuit,vettel,10,25,10341,3052,USA,DEU,ITA,0,0,56,-43433.0
2015,0,3,1,Mercedes,Circuit of the Americas,Race circuit,rosberg,10,25,11077,3514,USA,DEU,DEU,0,0,56,-43964.0
2015,0,4,9,McLaren,Circuit of the Americas,Race circuit,alonso,10,25,12506,5348,USA,ESP,GBR,0,0,56,8002.0
2015,0,813,12,Lotus F1,Circuit of the Americas,Race circuit,maldonado,10,25,11187,1673,USA,VEN,GBR,0,0,56,-14541.0
2015,0,815,5,Force India,Circuit of the Americas,Race circuit,perez,10,25,9403,1673,USA,MEX,IND,0,0,56,-22401.0
2015,0,817,3,Red Bull,Circuit of the Americas,Race circuit,ricciardo,10,25,9612,1568,USA,AUS,AUT,0,0,56,6557.0
2015,0,830,8,Toro Rosso,Circuit of the Americas,Race circuit,max_verstappen,10,25,6599,224,USA,NLD,ITA,0,0,56,-24455.0
2015,0,831,15,Sauber,Circuit of the Americas,Race circuit,nasr,10,25,8465,224,USA,BRA,CHE,0,0,56,-6557.0
2015,0,832,20,Toro Rosso,Circuit of the Americas,Race circuit,sainz,10,25,7724,224,USA,ESP,ITA,0,0,56,-16195.0
2015,0,834,17,Manor Marussia,Circuit of the Americas,Race circuit,rossi,10,25,8796,35,USA,USA,GBR,1,0,56,28463.0
2015,0,1,2,Mercedes,Autódromo Hermanos Rodríguez,Race circuit,hamilton,11,1,11255,3150,MEX,GBR,DEU,0,0,71,-33275.0
2015,0,13,7,Williams,Autódromo Hermanos Rodríguez,Race circuit,massa,11,1,12608,4991,MEX,BRA,GBR,0,0,71,-13736.0
2015,0,154,12,Lotus F1,Autódromo Hermanos Rodríguez,Race circuit,grosjean,11,1,10790,2261,MEX,FRA,GBR,0,0,71,2705.0
2015,0,18,20,McLaren,Autódromo Hermanos Rodríguez,Race circuit,button,11,1,13070,5712,MEX,GBR,GBR,0,0,71,13985.0
2015,0,3,1,Mercedes,Autódromo Hermanos Rodríguez,Race circuit,rosberg,11,1,11084,3521,MEX,DEU,DEU,0,0,71,-35229.0
2015,0,807,10,Force India,Autódromo Hermanos Rodríguez,Race circuit,hulkenberg,11,1,10301,2058,MEX,DEU,IND,0,0,71,-9369.0
2015,0,813,13,Lotus F1,Autódromo Hermanos Rodríguez,Race circuit,maldonado,11,1,11194,1680,MEX,VEN,GBR,0,0,71,3309.0
2015,0,815,9,Force India,Autódromo Hermanos Rodríguez,Race circuit,perez,11,1,9410,1680,MEX,MEX,IND,1,0,71,-886.0
2015,0,817,5,Red Bull,Autódromo Hermanos Rodríguez,Race circuit,ricciardo,11,1,9619,1575,MEX,AUS,AUT,0,0,71,-15547.0
2015,0,822,6,Williams,Autódromo Hermanos Rodríguez,Race circuit,bottas,11,1,9561,959,MEX,FIN,GBR,0,0,71,-20637.0
2015,0,826,4,Red Bull,Autódromo Hermanos Rodríguez,Race circuit,kvyat,11,1,7859,595,MEX,RUS,AUT,0,0,71,-18657.0
2015,0,828,14,Sauber,Autódromo Hermanos Rodríguez,Race circuit,ericsson,11,1,9191,595,MEX,SWE,CHE,0,0,71,4951.0
2015,0,830,8,Toro Rosso,Autódromo Hermanos Rodríguez,Race circuit,max_verstappen,11,1,6606,231,MEX,NLD,ITA,0,0,71,0.0
2015,0,832,11,Toro Rosso,Autódromo Hermanos Rodríguez,Race circuit,sainz,11,1,7731,231,MEX,ESP,ITA,0,0,71,13543.0
2015,0,1,2,Mercedes,Autódromo José Carlos Pace,Race circuit,hamilton,11,15,11269,3164,BRA,GBR,DEU,0,0,71,-3244.0
2015,0,20,3,Ferrari,Autódromo José Carlos Pace,Race circuit,vettel,11,15,10362,3073,BRA,DEU,ITA,0,0,71,3244.0
2015,0,3,1,Mercedes,Autódromo José Carlos Pace,Race circuit,rosberg,11,15,11098,3535,BRA,DEU,DEU,0,0,71,-11000.0
2015,0,8,4,Ferrari,Autódromo José Carlos Pace,Race circuit,raikkonen,11,15,13178,5369,BRA,FIN,ITA,0,0,71,36543.0
2015,0,1,2,Mercedes,Yas Marina Circuit,Race circuit,hamilton,11,29,11283,3178,ARE,GBR,DEU,0,0,55,-56739.0
2015,0,13,8,Williams,Yas Marina Circuit,Race circuit,massa,11,29,12636,5019,ARE,BRA,GBR,0,0,55,32741.0
2015,0,154,18,Lotus F1,Yas Marina Circuit,Race circuit,grosjean,11,29,10818,2289,ARE,FRA,GBR,0,0,55,33191.0
2015,0,20,15,Ferrari,Yas Marina Circuit,Race circuit,vettel,11,29,10376,3087,ARE,DEU,ITA,0,0,55,-21275.0
2015,0,3,1,Mercedes,Yas Marina Circuit,Race circuit,rosberg,11,29,11112,3549,ARE,DEU,DEU,0,0,55,-65010.0
2015,0,8,3,Ferrari,Yas Marina Circuit,Race circuit,raikkonen,11,29,13192,5383,ARE,FIN,ITA,0,0,55,-45580.0
2015,0,807,7,Force India,Yas Marina Circuit,Race circuit,hulkenberg,11,29,10329,2086,ARE,DEU,IND,0,0,55,28608.0
2015,0,815,4,Force India,Yas Marina Circuit,Race circuit,perez,11,29,9438,1708,ARE,MEX,IND,0,0,55,-1058.0
2015,0,817,5,Red Bull,Yas Marina Circuit,Race circuit,ricciardo,11,29,9647,1603,ARE,AUS,AUT,0,0,55,0.0
2015,0,826,9,Red Bull,Yas Marina Circuit,Race circuit,kvyat,11,29,7887,623,ARE,RUS,AUT,0,0,55,37361.0
2015,0,832,10,Toro Rosso,Yas Marina Circuit,Race circuit,sainz,11,29,7759,259,ARE,ESP,ITA,0,0,55,38515.0
2016,0,807,10,Force India,Albert Park Grand Prix Circuit,Street circuit,hulkenberg,3,20,10441,2198,AUS,DEU,IND,0,0,57,0.0
2016,0,830,10,Toro Rosso,Bahrain International Circuit,Race circuit,max_verstappen,4,3,6760,385,BHR,NLD,ITA,0,0,57,0.0
2016,0,1,22,Mercedes,Shanghai International Circuit,Race circuit,hamilton,4,17,11423,3318,CHN,GBR,DEU,0,0,56,0.0
2016,0,13,10,Williams,Shanghai International Circuit,Race circuit,massa,4,17,12776,5159,CHN,BRA,GBR,0,0,56,-2719.0
2016,0,18,12,McLaren,Shanghai International Circuit,Race circuit,button,4,17,13238,5880,CHN,GBR,GBR,0,0,56,23760.0
2016,0,20,4,Ferrari,Shanghai International Circuit,Race circuit,vettel,4,17,10516,3227,CHN,DEU,ITA,0,0,56,-40454.0
2016,0,3,1,Mercedes,Shanghai International Circuit,Race circuit,rosberg,4,17,11252,3689,CHN,DEU,DEU,0,0,56,-78230.0
2016,0,4,11,McLaren,Shanghai International Circuit,Race circuit,alonso,4,17,12681,5523,CHN,ESP,GBR,0,0,56,19023.0
2016,0,8,3,Ferrari,Shanghai International Circuit,Race circuit,raikkonen,4,17,13332,5523,CHN,FIN,ITA,0,0,56,-12358.0
2016,0,815,7,Force India,Shanghai International Circuit,Race circuit,perez,4,17,9578,1848,CHN,MEX,IND,0,0,56,16053.0
2016,0,817,2,Red Bull,Shanghai International Circuit,Race circuit,ricciardo,4,17,9787,1743,CHN,AUS,AUT,0,0,56,-25542.0
2016,0,822,5,Williams,Shanghai International Circuit,Race circuit,bottas,4,17,9729,1127,CHN,FIN,GBR,0,0,56,7962.0
2016,0,826,6,Red Bull,Shanghai International Circuit,Race circuit,kvyat,4,17,8027,763,CHN,RUS,AUT,0,0,56,-32294.0
2016,0,830,9,Toro Rosso,Shanghai International Circuit,Race circuit,max_verstappen,4,17,6774,399,CHN,NLD,ITA,0,0,56,1038.0
2016,0,832,8,Toro Rosso,Shanghai International Circuit,Race circuit,sainz,4,17,7899,399,CHN,ESP,ITA,0,0,56,5897.0
2016,0,3,1,Mercedes,Sochi Autodrom,Race circuit,rosberg,5,1,11266,3703,RUS,DEU,DEU,0,0,53,0.0
2016,0,13,18,Williams,Circuit de Barcelona-Catalunya,Race circuit,massa,5,15,12804,5187,ESP,BRA,GBR,0,0,66,19312.0
2016,0,20,6,Ferrari,Circuit de Barcelona-Catalunya,Race circuit,vettel,5,15,10544,3255,ESP,DEU,ITA,0,0,66,-55814.0
2016,0,8,5,Ferrari,Circuit de Barcelona-Catalunya,Race circuit,raikkonen,5,15,13360,5551,ESP,FIN,ITA,0,0,66,-60779.0
2016,0,815,9,Force India,Circuit de Barcelona-Catalunya,Race circuit,perez,5,15,9606,1876,ESP,MEX,IND,0,0,66,18143.0
2016,0,817,3,Red Bull,Circuit de Barcelona-Catalunya,Race circuit,ricciardo,5,15,9815,1771,ESP,AUS,AUT,0,0,66,-17445.0
2016,0,822,7,Williams,Circuit de Barcelona-Catalunya,Race circuit,bottas,5,15,9757,1155,ESP,FIN,GBR,0,0,66,-16124.0
2016,0,830,4,Red Bull,Circuit de Barcelona-Catalunya,Race circuit,max_verstappen,5,15,6802,427,ESP,NLD,AUT,0,0,66,-61395.0
2016,0,832,8,Toro Rosso,Circuit de Barcelona-Catalunya,Race circuit,sainz,5,15,7927,427,ESP,ESP,ITA,1,0,66,0.0
2016,1,1,3,Mercedes,Circuit de Monaco,Street circuit,hamilton,5,29,11465,3360,MCO,GBR,DEU,0,0,78,-93290.0
2016,1,20,4,Ferrari,Circuit de Monaco,Street circuit,vettel,5,29,10558,3269,MCO,DEU,ITA,0,0,78,-77444.0
2016,1,3,2,Mercedes,Circuit de Monaco,Street circuit,rosberg,5,29,11294,3731,MCO,DEU,DEU,0,0,78,0.0
2016,1,4,9,McLaren,Circuit de Monaco,Street circuit,alonso,5,29,12723,5565,MCO,ESP,GBR,0,0,78,-8214.0
2016,1,807,5,Force India,Circuit de Monaco,Street circuit,hulkenberg,5,29,10511,2268,MCO,DEU,IND,0,0,78,-291.0
2016,1,815,7,Force India,Circuit de Monaco,Street circuit,perez,5,29,9620,1890,MCO,MEX,IND,0,0,78,-79465.0
2016,1,817,1,Red Bull,Circuit de Monaco,Street circuit,ricciardo,5,29,9829,1785,MCO,AUS,AUT,0,0,78,-86038.0
2016,0,1,1,Mercedes,Circuit Gilles Villeneuve,Street circuit,hamilton,6,12,11479,3374,CAN,GBR,DEU,0,0,70,-62093.0
2016,0,20,3,Ferrari,Circuit Gilles Villeneuve,Street circuit,vettel,6,12,10572,3283,CAN,DEU,ITA,0,0,70,-57082.0
2016,0,3,2,Mercedes,Circuit Gilles Villeneuve,Street circuit,rosberg,6,12,11308,3745,CAN,DEU,DEU,0,0,70,0.0
2016,0,8,6,Ferrari,Circuit Gilles Villeneuve,Street circuit,raikkonen,6,12,13388,5579,CAN,FIN,ITA,0,0,70,924.0
2016,0,817,4,Red Bull,Circuit Gilles Villeneuve,Street circuit,ricciardo,6,12,9843,1799,CAN,AUS,AUT,0,0,70,1541.0
2016,0,822,7,Williams,Circuit Gilles Villeneuve,Street circuit,bottas,6,12,9785,1183,CAN,FIN,GBR,0,0,70,-15671.0
2016,0,830,5,Red Bull,Circuit Gilles Villeneuve,Street circuit,max_verstappen,6,12,6830,455,CAN,NLD,AUT,0,0,70,-9073.0
2016,0,821,14,Haas F1 Team,Baku City Circuit,Street circuit,gutierrez,6,19,9085,1190,AZE,MEX,USA,0,0,51,0.0
2016,0,1,1,Mercedes,Red Bull Ring,Race circuit,hamilton,7,3,11500,3395,AUT,GBR,DEU,0,0,71,-30981.0
2016,0,154,13,Haas F1 Team,Red Bull Ring,Race circuit,grosjean,7,3,11035,2506,AUT,FRA,USA,0,0,71,13687.0
2016,0,18,3,McLaren,Red Bull Ring,Race circuit,button,7,3,13315,5957,AUT,GBR,GBR,0,0,71,6725.0
2016,0,3,6,Mercedes,Red Bull Ring,Race circuit,rosberg,7,3,11329,3766,AUT,DEU,DEU,0,0,71,-14271.0
2016,0,8,4,Ferrari,Red Bull Ring,Race circuit,raikkonen,7,3,13409,5600,AUT,FIN,ITA,0,0,71,-24957.0
2016,0,817,5,Red Bull,Red Bull Ring,Race circuit,ricciardo,7,3,9864,1820,AUT,AUS,AUT,0,1,71,0.0
2016,0,830,8,Red Bull,Red Bull Ring,Race circuit,max_verstappen,7,3,6851,476,AUT,NLD,AUT,0,1,71,-25262.0
2016,0,832,15,Toro Rosso,Red Bull Ring,Race circuit,sainz,7,3,7976,476,AUT,ESP,ITA,0,0,71,16419.0
2016,1,817,4,Red Bull,Silverstone Circuit,Race circuit,ricciardo,7,10,9871,1827,GBR,AUS,AUT,0,0,52,0.0
2016,0,1,2,Mercedes,Hungaroring,Race circuit,hamilton,7,24,11521,3416,HUN,GBR,DEU,0,0,70,-28213.0
2016,0,20,5,Ferrari,Hungaroring,Race circuit,vettel,7,24,10614,3325,HUN,DEU,ITA,0,0,70,0.0
2016,0,3,1,Mercedes,Hungaroring,Race circuit,rosberg,7,24,11350,3787,HUN,DEU,DEU,0,0,70,-26236.0
2016,0,8,14,Ferrari,Hungaroring,Race circuit,raikkonen,7,24,13430,5621,HUN,FIN,ITA,0,0,70,20831.0
2016,0,817,3,Red Bull,Hungaroring,Race circuit,ricciardo,7,24,9885,1841,HUN,AUS,AUT,0,0,70,-674.0
2016,0,830,4,Red Bull,Hungaroring,Race circuit,max_verstappen,7,24,6872,497,HUN,NLD,AUT,0,0,70,20446.0
2016,0,1,2,Mercedes,Hockenheimring,Race circuit,hamilton,7,31,11528,3423,DEU,GBR,DEU,0,1,67,-32570.0
2016,0,20,6,Ferrari,Hockenheimring,Race circuit,vettel,7,31,10621,3332,DEU,DEU,ITA,1,0,67,0.0
2016,0,3,1,Mercedes,Hockenheimring,Race circuit,rosberg,7,31,11357,3794,DEU,DEU,DEU,1,1,67,-16725.0
2016,0,8,5,Ferrari,Hockenheimring,Race circuit,raikkonen,7,31,13437,5628,DEU,FIN,ITA,0,0,67,4453.0
2016,0,807,8,Force India,Hockenheimring,Race circuit,hulkenberg,7,31,10574,2331,DEU,DEU,IND,1,0,67,37479.0
2016,0,817,3,Red Bull,Hockenheimring,Race circuit,ricciardo,7,31,9892,1848,DEU,AUS,AUT,0,0,67,-25574.0
2016,0,830,4,Red Bull,Hockenheimring,Race circuit,max_verstappen,7,31,6879,504,DEU,NLD,AUT,0,0,67,-19157.0
2016,0,822,8,Williams,Circuit de Spa-Francorchamps,Race circuit,bottas,8,28,9862,1260,BEL,FIN,GBR,0,0,44,0.0
2016,0,1,3,Mercedes,Marina Bay Street Circuit,Street circuit,hamilton,9,18,11577,3472,SGP,GBR,DEU,0,0,61,-72160.0
2016,0,20,22,Ferrari,Marina Bay Street Circuit,Street circuit,vettel,9,18,10670,3381,SGP,DEU,ITA,0,0,61,-52504.0
2016,0,3,1,Mercedes,Marina Bay Street Circuit,Street circuit,rosberg,9,18,11406,3843,SGP,DEU,DEU,0,0,61,-80198.0
2016,0,4,9,McLaren,Marina Bay Street Circuit,Street circuit,alonso,9,18,12835,5677,SGP,ESP,GBR,0,0,61,9000.0
2016,0,8,5,Ferrari,Marina Bay Street Circuit,Street circuit,raikkonen,9,18,13486,5677,SGP,FIN,ITA,0,0,61,-69978.0
2016,0,815,17,Force India,Marina Bay Street Circuit,Street circuit,perez,9,18,9732,2002,SGP,MEX,IND,0,0,61,30864.0
2016,0,817,2,Red Bull,Marina Bay Street Circuit,Street circuit,ricciardo,9,18,9941,1897,SGP,AUS,AUT,0,0,61,-79710.0
2016,0,825,15,Renault,Marina Bay Street Circuit,Street circuit,kevin_magnussen,9,18,8749,917,SGP,DNK,FRA,0,0,61,39754.0
2016,0,826,7,Toro Rosso,Marina Bay Street Circuit,Street circuit,kvyat,9,18,8181,917,SGP,RUS,ITA,0,0,61,31360.0
2016,0,830,4,Red Bull,Marina Bay Street Circuit,Street circuit,max_verstappen,9,18,6928,553,SGP,NLD,AUT,0,0,61,-9000.0
2016,0,18,9,McLaren,Sepang International Circuit,Race circuit,button,10,2,13406,6048,MYS,GBR,GBR,0,0,56,-13650.0
2016,0,4,22,McLaren,Sepang International Circuit,Race circuit,alonso,10,2,12849,5691,MYS,ESP,GBR,0,0,56,-30261.0
2016,0,8,6,Ferrari,Sepang International Circuit,Race circuit,raikkonen,10,2,13500,5691,MYS,FIN,ITA,0,0,56,-66681.0
2016,0,807,8,Force India,Sepang International Circuit,Race circuit,hulkenberg,10,2,10637,2394,MYS,DEU,IND,0,0,56,-21404.0
2016,0,815,7,Force India,Sepang International Circuit,Race circuit,perez,10,2,9746,2016,MYS,MEX,IND,0,0,56,-31672.0
2016,0,817,4,Red Bull,Sepang International Circuit,Race circuit,ricciardo,10,2,9955,1911,MYS,AUS,AUT,0,0,56,-95466.0
2016,0,822,11,Williams,Sepang International Circuit,Race circuit,bottas,10,2,9897,1295,MYS,FIN,GBR,0,0,56,-33884.0
2016,0,832,16,Toro Rosso,Sepang International Circuit,Race circuit,sainz,10,2,8067,567,MYS,ESP,ITA,0,0,56,3412.0
2016,0,835,19,Renault,Sepang International Circuit,Race circuit,jolyon_palmer,10,2,9387,196,MYS,GBR,FRA,0,0,56,0.0
2016,0,1,1,Mercedes,Circuit of the Americas,Race circuit,hamilton,10,23,11612,3507,USA,GBR,DEU,0,0,56,-93953.0
2016,0,20,6,Ferrari,Circuit of the Americas,Race circuit,vettel,10,23,10705,3416,USA,DEU,ITA,0,0,56,-50819.0
2016,0,3,2,Mercedes,Circuit of the Americas,Race circuit,rosberg,10,23,11441,3878,USA,DEU,DEU,0,0,56,-89433.0
2016,0,4,12,McLaren,Circuit of the Americas,Race circuit,alonso,10,23,12870,5712,USA,ESP,GBR,0,0,56,0.0
2016,0,817,3,Red Bull,Circuit of the Americas,Race circuit,ricciardo,10,23,9976,1932,USA,AUS,AUT,0,0,56,-74261.0
2016,0,832,10,Toro Rosso,Circuit of the Americas,Race circuit,sainz,10,23,8088,588,USA,ESP,ITA,0,0,56,2171.0
2016,0,1,1,Mercedes,Autódromo Hermanos Rodríguez,Race circuit,hamilton,10,30,11619,3514,MEX,GBR,DEU,0,0,71,-38344.0
2016,0,13,9,Williams,Autódromo Hermanos Rodríguez,Race circuit,massa,10,30,12972,5355,MEX,BRA,GBR,0,0,71,37862.0
2016,0,20,7,Ferrari,Autódromo Hermanos Rodríguez,Race circuit,vettel,10,30,10712,3423,MEX,DEU,ITA,0,0,71,-11032.0
2016,0,3,2,Mercedes,Autódromo Hermanos Rodríguez,Race circuit,rosberg,10,30,11448,3885,MEX,DEU,DEU,0,0,71,-29990.0
2016,0,8,6,Ferrari,Autódromo Hermanos Rodríguez,Race circuit,raikkonen,10,30,13528,5719,MEX,FIN,ITA,0,0,71,11032.0
2016,0,807,5,Force India,Autódromo Hermanos Rodríguez,Race circuit,hulkenberg,10,30,10665,2422,MEX,DEU,IND,0,0,71,20546.0
2016,0,815,12,Force India,Autódromo Hermanos Rodríguez,Race circuit,perez,10,30,9774,2044,MEX,MEX,IND,1,0,71,38454.0
2016,0,817,4,Red Bull,Autódromo Hermanos Rodríguez,Race circuit,ricciardo,10,30,9983,1939,MEX,AUS,AUT,0,0,71,-17486.0
2016,0,822,8,Williams,Autódromo Hermanos Rodríguez,Race circuit,bottas,10,30,9925,1323,MEX,FIN,GBR,0,0,71,27268.0
2016,0,830,3,Red Bull,Autódromo Hermanos Rodríguez,Race circuit,max_verstappen,10,30,6970,595,MEX,NLD,AUT,0,0,71,-17022.0
2016,1,1,1,Mercedes,Autódromo José Carlos Pace,Race circuit,hamilton,11,13,11633,3528,BRA,GBR,DEU,0,0,71,-44862.0
2016,1,18,17,McLaren,Autódromo José Carlos Pace,Race circuit,button,11,13,13448,6090,BRA,GBR,GBR,0,0,71,37132.0
2016,1,20,5,Ferrari,Autódromo José Carlos Pace,Race circuit,vettel,11,13,10726,3437,BRA,DEU,ITA,0,0,71,-18528.0
2016,1,3,2,Mercedes,Autódromo José Carlos Pace,Race circuit,rosberg,11,13,11462,3899,BRA,DEU,DEU,0,0,71,-33407.0
2016,1,4,10,McLaren,Autódromo José Carlos Pace,Race circuit,alonso,11,13,12891,5733,BRA,ESP,GBR,0,0,71,-430.0
2016,1,807,8,Force India,Autódromo José Carlos Pace,Race circuit,hulkenberg,11,13,10679,2436,BRA,DEU,IND,0,0,71,-15035.0
2016,1,815,9,Force India,Autódromo José Carlos Pace,Race circuit,perez,11,13,9788,2058,BRA,MEX,IND,0,0,71,-19516.0
2016,1,817,6,Red Bull,Autódromo José Carlos Pace,Race circuit,ricciardo,11,13,9997,1953,BRA,AUS,AUT,0,0,71,-14376.0
2016,1,822,11,Williams,Autódromo José Carlos Pace,Race circuit,bottas,11,13,9939,1337,BRA,FIN,GBR,0,0,71,430.0
2016,1,825,18,Renault,Autódromo José Carlos Pace,Race circuit,kevin_magnussen,11,13,8805,973,BRA,DNK,FRA,0,0,71,6693.0
2016,1,826,14,Toro Rosso,Autódromo José Carlos Pace,Race circuit,kvyat,11,13,8237,973,BRA,RUS,ITA,0,0,71,6330.0
2016,1,830,4,Red Bull,Autódromo José Carlos Pace,Race circuit,max_verstappen,11,13,6984,609,BRA,NLD,AUT,0,0,71,-23381.0
2016,1,831,21,Sauber,Autódromo José Carlos Pace,Race circuit,nasr,11,13,8850,609,BRA,BRA,CHE,1,0,71,-2242.0
2016,1,832,15,Toro Rosso,Autódromo José Carlos Pace,Race circuit,sainz,11,13,8109,609,BRA,ESP,ITA,0,0,71,-15702.0
2016,1,836,19,Manor Marussia,Autódromo José Carlos Pace,Race circuit,wehrlein,11,13,8062,238,BRA,DEU,GBR,0,0,71,15636.0
2016,1,839,22,Manor Marussia,Autódromo José Carlos Pace,Race circuit,ocon,11,13,7362,77,BRA,FRA,GBR,0,0,71,947.0
2016,0,1,1,Mercedes,Yas Marina Circuit,Race circuit,hamilton,11,27,11647,3542,ARE,GBR,DEU,0,0,55,-58776.0
2016,0,13,10,Williams,Yas Marina Circuit,Race circuit,massa,11,27,13000,5383,ARE,BRA,GBR,0,0,55,660.0
2016,0,154,14,Haas F1 Team,Yas Marina Circuit,Race circuit,grosjean,11,27,11182,2653,ARE,FRA,USA,0,0,55,18001.0
2016,0,20,5,Ferrari,Yas Marina Circuit,Race circuit,vettel,11,27,10740,3451,ARE,DEU,ITA,0,0,55,-57933.0
2016,0,3,2,Mercedes,Yas Marina Circuit,Race circuit,rosberg,11,27,11476,3913,ARE,DEU,DEU,0,0,55,-58337.0
2016,0,4,9,McLaren,Yas Marina Circuit,Race circuit,alonso,11,27,12905,5747,ARE,ESP,GBR,0,0,55,1120.0
2016,0,8,4,Ferrari,Yas Marina Circuit,Race circuit,raikkonen,11,27,13556,5747,ARE,FIN,ITA,0,0,55,-39960.0
2016,0,807,7,Force India,Yas Marina Circuit,Race circuit,hulkenberg,11,27,10693,2450,ARE,DEU,IND,0,0,55,-8662.0
2016,0,815,8,Force India,Yas Marina Circuit,Race circuit,perez,11,27,9802,2072,ARE,MEX,IND,0,0,55,0.0
2016,0,817,3,Red Bull,Yas Marina Circuit,Race circuit,ricciardo,11,27,10011,1967,ARE,AUS,AUT,0,0,55,-53461.0
2016,0,821,13,Haas F1 Team,Yas Marina Circuit,Race circuit,gutierrez,11,27,9246,1351,ARE,MEX,USA,0,0,55,36337.0
2016,0,830,6,Red Bull,Yas Marina Circuit,Race circuit,max_verstappen,11,27,6998,623,ARE,NLD,AUT,0,0,55,-57091.0
2017,0,20,2,Ferrari,Shanghai International Circuit,Race circuit,vettel,4,9,10873,3584,CHN,DEU,ITA,0,0,56,0.0
2017,0,1,1,Mercedes,Circuit de Barcelona-Catalunya,Race circuit,hamilton,5,14,11815,3710,ESP,GBR,DEU,0,0,66,-75820.0
2017,0,20,2,Ferrari,Circuit de Barcelona-Catalunya,Race circuit,vettel,5,14,10908,3619,ESP,DEU,ITA,0,0,66,-72330.0
2017,0,817,6,Red Bull,Circuit de Barcelona-Catalunya,Race circuit,ricciardo,5,14,10179,2135,ESP,AUS,AUT,0,0,66,0.0
2017,0,1,13,Mercedes,Circuit de Monaco,Street circuit,hamilton,5,28,11829,3724,MCO,GBR,DEU,0,0,78,-2996.0
2017,0,13,14,Williams,Circuit de Monaco,Street circuit,massa,5,28,13182,5565,MCO,BRA,GBR,0,0,78,648.0
2017,0,154,8,Haas F1 Team,Circuit de Monaco,Street circuit,grosjean,5,28,11364,2835,MCO,FRA,USA,0,0,78,-648.0
2017,0,20,2,Ferrari,Circuit de Monaco,Street circuit,vettel,5,28,10922,3633,MCO,DEU,ITA,0,0,78,-18798.0
2017,0,8,1,Ferrari,Circuit de Monaco,Street circuit,raikkonen,5,28,13738,5929,MCO,FIN,ITA,0,0,78,-15652.0
2017,0,815,7,Force India,Circuit de Monaco,Street circuit,perez,5,28,9984,2254,MCO,MEX,IND,0,0,78,20292.0
2017,0,817,5,Red Bull,Circuit de Monaco,Street circuit,ricciardo,5,28,10193,2149,MCO,AUS,AUT,0,0,78,-15052.0
2017,0,822,3,Mercedes,Circuit de Monaco,Street circuit,bottas,5,28,10135,1533,MCO,FIN,DEU,0,0,78,-13280.0
2017,0,825,11,Haas F1 Team,Circuit de Monaco,Street circuit,kevin_magnussen,5,28,9001,1169,MCO,DNK,USA,0,0,78,2646.0
2017,0,830,4,Red Bull,Circuit de Monaco,Street circuit,max_verstappen,5,28,7180,805,MCO,NLD,AUT,0,0,78,-12598.0
2017,0,832,6,Toro Rosso,Circuit de Monaco,Street circuit,sainz,5,28,8305,805,MCO,ESP,ITA,0,0,78,-6760.0
2017,0,835,16,Renault,Circuit de Monaco,Street circuit,jolyon_palmer,5,28,9625,434,MCO,GBR,FRA,0,0,78,3940.0
2017,0,839,15,Force India,Circuit de Monaco,Street circuit,ocon,5,28,7558,273,MCO,FRA,IND,0,0,78,4928.0
2017,0,1,1,Mercedes,Circuit Gilles Villeneuve,Street circuit,hamilton,6,11,11843,3738,CAN,GBR,DEU,0,0,70,-40596.0
2017,0,20,2,Ferrari,Circuit Gilles Villeneuve,Street circuit,vettel,6,11,10936,3647,CAN,DEU,ITA,0,0,70,-4689.0
2017,0,8,4,Ferrari,Circuit Gilles Villeneuve,Street circuit,raikkonen,6,11,13752,5943,CAN,FIN,ITA,0,0,70,18036.0
